2022-09-30 12:10;Raspberry2;2022-09-30 12:10:00;1;7c:ec:62:b9:c3:f7;Random;ADV_IND;31;0;02011a1bff4c000c0e00d85151fcbdb49bf074e0e82a661006431de88c9928;-81.0
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:00;13;47:ea:82:20:1b:4d;Random;ADV_IND;17;0;02011a020a0c0aff4c001005491c90b3990000000000000000000000000000;-79.92307692307692
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:00;1;f5:15:22:62:15:3a;Random;ADV_NONCONN_IND;8;0;07ff4c00120200010000000000000000000000000000000000000000000000;-92.0
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:00;95;0e:fb:11:ad:43:40;Random;ADV_NONCONN_IND;15;0;02011a0bff4c0009060397c0a8ff0c00000000000000000000000000000000;-78.42105263157895
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:00;5;5d:2c:cd:0a:94:ef;Random;ADV_IND;30;0;02011a1aff4c000c0e00d962c8b4308dac8fecde277eac1005521cdfffc100;-86.6
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:00;638;22:95:4c:5c:39:4f;Random;ADV_NONCONN_IND;31;0;1eff06000109200230aa8b1c771377987e9a45524bcca492ca6ff68704c0e7;-78.07366771159874
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:00;193;15:86:ab:cb:93:fe;Random;ADV_NONCONN_IND;28;0;1bff06000109210a1492050c0f906c616d616d6164656c616d616d61000000;-75.77720207253886
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:00;520;28:28:62:8e:b9:05;Random;ADV_NONCONN_IND;31;0;1eff060001092002ad4f4a213f3c6373a61bfef36f8a0fdecfc02c757ea64c;-88.38076923076923
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:00;302;5a:c6:0c:17:3d:6b;Random;ADV_NONCONN_IND;31;0;1eff060001092002d4aaee68362ddb0c09ce3b9e684009cf3cb6f62d651aad;-95.37086092715232
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:00;617;63:3e:18:ae:f7:16;Random;ADV_NONCONN_IND;31;0;1eff0600010920068c7680abc9fc054757abe9c0bce4420961cb5564de6af2;-81.05024311183145
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:00;111;17:5e:2d:1a:33:aa;Random;ADV_NONCONN_IND;29;0;1cff06000109210aec1cf2a6c0d84c4150544f502d4e4d504835464e560000;-88.13513513513513
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:00;9;4a:d8:e7:9e:3a:f2;Random;ADV_IND;18;0;02011a020a070bff4c001006011de6a71e1800000000000000000000000000;-98.66666666666667
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:00;47;59:f0:e2:71:52:84;Random;ADV_NONCONN_IND;31;0;1eff060001092002deccf662e771eeddd6f9f8d025c449109e5c6751843685;-87.14893617021276
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:00;41;70:e4:b7:70:7c:b0;Random;ADV_NONCONN_IND;31;0;1eff060001092002a620366916d5ad01545e275cfad51d42b2f2b552e31fad;-81.17073170731707
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:00;12;3b:14:00:ca:38:2c;Random;ADV_NONCONN_IND;31;0;1eff0600010920027a5b6c6ea23c5aa8ec81b0d583bf58c20186dfbee9a8f0;-93.83333333333333
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:00;8;44:1c:d5:85:e9:93;Random;ADV_IND;19;0;02011a020a080cff4c001007361f6273003478000000000000000000000000;-83.5
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:00;7;65:2c:01:1a:4d:34;Random;ADV_IND;18;0;02011a020a080bff4c001006221ef370083c00000000000000000000000000;-76.57142857142857
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:00;70;07:ef:5f:68:2c:51;Random;ADV_NONCONN_IND;31;0;1eff060001092002e04ca1c6df70cedd0623af81ee6a97221cbbc4e73d7c2d;-76.51428571428572
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:00;71;15:86:ab:cb:93:fe;Random;ADV_NONCONN_IND;28;0;1bff06000109210a1492050c0f906c616d616d6164656c616d616d61000000;-76.19718309859155
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:00;4;70:a3:c5:1e:eb:46;Random;ADV_IND;19;0;02011a020a080cff4c001007341fc5af33b058000000000000000000000000;-89.5
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:00;35;0e:fb:11:ad:43:40;Random;ADV_NONCONN_IND;15;0;02011a0bff4c0009060397c0a8ff0c00000000000000000000000000000000;-62.02857142857143
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:00;15;6c:2a:b2:33:1f:82;Random;ADV_NONCONN_IND;31;0;1eff0600010920025ed2fa3b6ade212359df5c3186562bc4523e444e6023c6;-94.2
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:00;9;52:54:b9:21:d7:cf;Random;ADV_IND;17;0;02011a020a080aff4c001005641cc41d580000000000000000000000000000;-81.11111111111111
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:00;6;7b:97:73:06:e5:4a;Random;ADV_NONCONN_IND;31;0;1eff060001092002761aeaef028d925af4d5e40cd8b342966fd73f9b136e86;-74.66666666666667
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:00;11;fb:c8:0b:7b:a7:57;Random;ADV_NONCONN_IND;8;0;07ff4c00120200030000000000000000000000000000000000000000000000;-64.0
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:00;194;07:ef:5f:68:2c:51;Random;ADV_NONCONN_IND;31;0;1eff060001092002e04ca1c6df70cedd0623af81ee6a97221cbbc4e73d7c2d;-64.52061855670104
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:00;197;59:f0:e2:71:52:84;Random;ADV_NONCONN_IND;31;0;1eff060001092002deccf662e771eeddd6f9f8d025c449109e5c6751843685;-79.86802030456853
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:00;124;70:e4:b7:70:7c:b0;Random;ADV_NONCONN_IND;31;0;1eff060001092002a620366916d5ad01545e275cfad51d42b2f2b552e31fad;-65.9758064516129
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:00;11;7b:97:73:06:e5:4a;Random;ADV_NONCONN_IND;31;0;1eff060001092002761aeaef028d925af4d5e40cd8b342966fd73f9b136e86;-62.36363636363637
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:01;32;e5:aa:f9:60:cc:56;Random;ADV_NONCONN_IND;8;0;07ff4c00120200020000000000000000000000000000000000000000000000;-78.84375
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:01;29;4c:77:d8:0c:5f:3b;Random;ADV_NONCONN_IND;31;0;1eff060001092002c93c444ddf5d53dc0bec3fe0c985d4d7ab353ea6773fed;-98.72413793103448
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:01;7;57:3a:79:51:43:f4;Random;ADV_IND;18;0;02011a020a080bff4c0010062c1e3170976400000000000000000000000000;-62.42857142857143
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:01;12;62:fe:ca:47:c9:76;Random;ADV_IND;17;0;02011a020a180aff4c001005291895dbec0000000000000000000000000000;-87.58333333333333
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:01;11;69:58:2b:7d:cb:9b;Random;ADV_IND;18;0;02011a020a090bff4c0010064b1d596c926800000000000000000000000000;-84.27272727272727
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:01;3;58:d8:be:4e:e0:b1;Random;ADV_IND;17;0;02011a020a070aff4c001005711cc4bbe00000000000000000000000000000;-94.66666666666667
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:01;12;4a:27:61:02:12:18;Random;ADV_IND;17;0;02011a020a0c0aff4c0010055d1c2363f80000000000000000000000000000;-58.833333333333336
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:01;1;67:fa:47:b4:c7:80;Random;ADV_NONCONN_IND;31;0;1eff060001092002a8a0e1ba0b688773949a6d7942bfe9a57d4e3740c7c10a;-89.0
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:01;13;69:58:2b:7d:cb:9b;Random;ADV_IND;31;0;02011a1bff4c000c0e008c3307cd6b3d345f676edfec1010064b1d596c9268;-85.84615384615384
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:01;96;6c:2a:b2:33:1f:82;Random;ADV_NONCONN_IND;31;0;1eff0600010920025ed2fa3b6ade212359df5c3186562bc4523e444e6023c6;-88.125
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:01;23;5e:fb:a3:56:76:1b;Random;ADV_IND;17;0;02011a020a0c0aff4c001005011861d0370000000000000000000000000000;-79.26086956521739
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:01;14;57:3a:79:51:43:f4;Random;ADV_IND;18;0;02011a020a080bff4c0010062c1e3170976400000000000000000000000000;-70.92857142857143
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:01;6;7b:97:73:06:e5:4a;Random;ADV_NONCONN_IND;31;0;1eff060001092002761aeaef028d925af4d5e40cd8b342966fd73f9b136e86;-77.5
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:01;87;69:58:2b:7d:cb:9b;Random;ADV_IND;18;0;02011a020a090bff4c0010064b1d596c926800000000000000000000000000;-61.160919540229884
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:01;286;07:ef:5f:68:2c:51;Random;ADV_NONCONN_IND;31;0;1eff060001092002e04ca1c6df70cedd0623af81ee6a97221cbbc4e73d7c2d;-73.54195804195804
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:01;342;59:f0:e2:71:52:84;Random;ADV_NONCONN_IND;31;0;1eff060001092002deccf662e771eeddd6f9f8d025c449109e5c6751843685;-64.18128654970761
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:01;21;52:06:0b:9d:94:be;Random;ADV_IND;17;0;02011a020a1a0aff4c0010050b186ff7790000000000000000000000000000;-61.80952380952381
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:01;144;70:e4:b7:70:7c:b0;Random;ADV_NONCONN_IND;31;0;1eff060001092002a620366916d5ad01545e275cfad51d42b2f2b552e31fad;-80.54861111111111
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:01;350;15:86:ab:cb:93:fe;Random;ADV_NONCONN_IND;28;0;1bff06000109210a1492050c0f906c616d616d6164656c616d616d61000000;-49.52285714285714
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:01;90;62:fe:ca:47:c9:76;Random;ADV_IND;17;0;02011a020a180aff4c001005291895dbec0000000000000000000000000000;-75.53333333333333
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:01;20;fb:c8:0b:7b:a7:57;Random;ADV_NONCONN_IND;8;0;07ff4c00120200030000000000000000000000000000000000000000000000;-64.7
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:01;36;52:54:b9:21:d7:cf;Random;ADV_IND;17;0;02011a020a080aff4c001005641cc41d580000000000000000000000000000;-75.61111111111111
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:02;4;f5:15:22:62:15:3a;Random;ADV_NONCONN_IND;8;0;07ff4c00120200010000000000000000000000000000000000000000000000;-85.75
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:02;2;fb:c8:0b:7b:a7:57;Random;ADV_NONCONN_IND;8;0;07ff4c00120200030000000000000000000000000000000000000000000000;-83.5
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:02;18;5d:2c:cd:0a:94:ef;Random;ADV_IND;30;0;02011a1aff4c000c0e00d962c8b4308dac8fecde277eac1005521cdfffc100;-57.666666666666664
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:02;16;5e:fb:a3:56:76:1b;Random;ADV_IND;17;0;02011a020a0c0aff4c001005011861d0370000000000000000000000000000;-66.8125
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:02;17;4a:d8:e7:9e:3a:f2;Random;ADV_IND;18;0;02011a020a070bff4c001006011de6a71e1800000000000000000000000000;-86.05882352941177
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:02;1;69:05:56:03:c9:db;Random;ADV_IND;17;0;02011a020a0c0aff4c0010051c1c1a06200000000000000000000000000000;-95.0
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:02;13;ca:5c:74:2c:28:be;Random;ADV_NONCONN_IND;8;0;07ff4c00120200020000000000000000000000000000000000000000000000;-94.84615384615384
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:02;427;04:98:cc:7c:d5:28;Random;ADV_NONCONN_IND;31;0;1eff060001092002f92ebb0a702c46da11163a99182a2cbc5c307198dab92c;-91.63700234192038
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:02;52;72:41:82:24:96:b7;Random;ADV_IND;18;0;02011a020a0c0bff4c0010061e1a90ea2db000000000000000000000000000;-94.9423076923077
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:02;6;fc:0c:74:91:b7:67;Random;ADV_NONCONN_IND;8;0;07ff4c00120200000000000000000000000000000000000000000000000000;-95.5
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:02;10;41:dc:91:0c:cf:6c;Random;ADV_IND;17;0;02011a020a0c0aff4c001005141c30ffe60000000000000000000000000000;-98.6
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:02;16;5d:2c:cd:0a:94:ef;Random;ADV_IND;30;0;02011a1aff4c000c0e00d962c8b4308dac8fecde277eac1005521cdfffc100;-67.8125
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:02;159;6c:2a:b2:33:1f:82;Random;ADV_NONCONN_IND;31;0;1eff0600010920025ed2fa3b6ade212359df5c3186562bc4523e444e6023c6;-80.54716981132076
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:02;1;de:48:70:3c:1f:d9;Random;ADV_NONCONN_IND;8;0;07ff4c00120200000000000000000000000000000000000000000000000000;-95.0
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:02;18;c0:6f:7c:b5:1b:06;Random;ADV_NONCONN_IND;8;0;07ff4c00120200020000000000000000000000000000000000000000000000;-63.44444444444444
2022-09-30 12:10;Raspberry1;2022-09-30 12:10:02;308;63:3e:18:ae:f7:16;Random;ADV_NONCONN_IND;31;0;1eff0600010920068c7680abc9fc054757abe9c0bce4420961cb5564de6af2;-79.48376623376623
2022-09-30 12:10;Raspberry1;2022-09-30 12:10:02;316;5a:c6:0c:17:3d:6b;Random;ADV_NONCONN_IND;31;0;1eff060001092002d4aaee68362ddb0c09ce3b9e684009cf3cb6f62d651aad;-55.84493670886076
2022-09-30 12:10;Raspberry1;2022-09-30 12:10:02;42;17:5e:2d:1a:33:aa;Random;ADV_NONCONN_IND;29;0;1cff06000109210aec1cf2a6c0d84c4150544f502d4e4d504835464e560000;-88.0952380952381
2022-09-30 12:10;Raspberry1;2022-09-30 12:10:02;31;d0:7a:a6:fb:3f:e1;Public;ADV_IND;31;21;0201061bff570102ffffffffffffffffffffffffffffffff03d07aa6fb3fe1;-66.45161290322581
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:03;10;22:fe:a2:3a:37:00;Random;ADV_NONCONN_IND;31;0;1eff06000109200255d53f07a549928872c716bdaea1b4be69dd52c1a26061;-95.3
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:03;18;56:9a:74:5f:a1:8c;Random;ADV_IND;19;0;02011a020a080cff4c0010072a1fcee04ad118000000000000000000000000;-93.83333333333333
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:03;13;74:8e:28:f9:68:4d;Random;ADV_IND;17;0;02011a020a0c0aff4c001005131c9655440000000000000000000000000000;-94.15384615384616
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:03;39;fc:04:1d:78:61:7b;Random;ADV_NONCONN_IND;8;0;07ff4c00120200010000000000000000000000000000000000000000000000;-63.0
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:03;37;62:46:55:6e:3a:d6;Random;ADV_IND;17;0;02011a020a0c0aff4c0010051b1cbc7fd90000000000000000000000000000;-96.32432432432432
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:03;3;7c:ec:62:b9:c3:f7;Random;ADV_IND;31;0;02011a1bff4c000c0e00d85151fcbdb49bf074e0e82a6610064f1de88c9928;-85.66666666666667
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:03;2;57:03:85:28:28:3d;Random;ADV_IND;18;0;02011a020a070bff4c0010063d1eda25bf1300000000000000000000000000;-94.5
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:03;17;4a:27:61:02:12:18;Random;ADV_IND;17;0;02011a020a0c0aff4c0010055d1c2363f80000000000000000000000000000;-81.3529411764706
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:03;60;62:fe:ca:47:c9:76;Random;ADV_IND;17;0;02011a020a180aff4c001005291895dbec0000000000000000000000000000;-90.25
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:03;11;57:3a:79:51:43:f4;Random;ADV_IND;18;0;02011a020a080bff4c0010062c1e3170976400000000000000000000000000;-78.27272727272727
2022-09-30 12:10;Raspberry5;2022-09-30 12:10:03;1;68:e0:8a:02:42:f3;Random;ADV_IND;30;0;02011a1aff4c000c0e00260ecc4bc3d9dd990093a651c610055b1c47679200;-86.0
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:03;84;4a:d8:e7:9e:3a:f2;Random;ADV_IND;18;0;02011a020a070bff4c001006011de6a71e1800000000000000000000000000;-59.94047619047619
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:03;63;44:1c:d5:85:e9:93;Random;ADV_IND;19;0;02011a020a080cff4c001007361f6273003478000000000000000000000000;-64.01587301587301
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:03;35;61:c6:2e:86:f2:df;Random;ADV_NONCONN_IND;31;0;1eff0600010920029198c90c5e647718f50cd01cbd8890e55b6efae9ff5e4c;-90.68571428571428
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:03;1;4f:6c:0a:0a:3a:59;Random;ADV_IND;30;0;0201061a094170706c652050656e63696c0000000000000000000000000000;-87.0
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:03;9;46:90:cf:f9:29:40;Random;ADV_IND;18;0;02011a020a0c0bff4c0010060619db3e892800000000000000000000000000;-92.44444444444444
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:03;45;4a:27:61:02:12:18;Random;ADV_IND;17;0;02011a020a0c0aff4c0010055d1c2363f80000000000000000000000000000;-76.66666666666667
2022-09-30 12:10;Raspberry7;2022-09-30 12:10:03;148;0e:fb:11:ad:43:40;Random;ADV_NONCONN_IND;15;0;02011a0bff4c0009060397c0a8ff0c00000000000000000000000000000000;-64.3108108108108
2022-09-30 12:10;Raspberry1;2022-09-30 12:10:03;8;58:d9:b3:9a:bc:b2;Random;ADV_SCAN_IND;29;0;1cff8f031811001112c361686d656420626572726963243091384808000000;-79.5
2022-09-30 12:10;Raspberry1;2022-09-30 12:10:03;23;da:c7:f6:47:46:95;Public;ADV_IND;31;21;0201061bff570102ffffffffffffffffffffffffffffffff02dac7f6474695;-87.73913043478261
2022-09-30 12:10;Raspberry3;2022-09-30 12:10:04;1;72:3d:5d:dd:15:33;Random;ADV_IND;18;0;02011a020a080bff4c001006751ea162e43500000000000000000000000000;-98.0
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:04;12;52:06:0b:9d:94:be;Random;ADV_IND;17;0;02011a020a1a0aff4c0010050b186ff7790000000000000000000000000000;-85.91666666666667
2022-09-30 12:10;Raspberry2;2022-09-30 12:10:04;6;f4:f4:11:32:b7:8d;Random;ADV_NONCONN_IND;8;0;07ff4c00120200020000000000000000000000000000000000000000000000;-85.0
